tweetid,screen_name,date,lang,text,friends_count,followers_count
1280096151606345728,Surgeon_General,Mon Jul 06 11:08:00 +0000 2020,en,TODAY at 2:30 pm ET: Tune in for a live conversation w/ @NIHDirector Dr. Francis Collins &amp; @NIAIDNews Director Dr. Anthony Fauci on @NIH's Twitter &amp; Facebook. They will discuss what people should know about #COVID19 and what #NIH is doing to respond to the pandemic. https://t.co/mfX7ICuEuj,DC,187,1127184
1292235950723141632,tmprowell,Sat Aug 08 23:07:13 +0000 2020,en,If we were smart; we'd have every college campus that is opening to in person learning this fall be a site for phase 3 #SARSCoV2 vaccine #clinicaltrials. I know that would be unprecedented; but then again; so is everything right now. #pandemic,USA,7589,60700
1300861336751091712,JoeBrunoWSOC9,Tue Sep 01 18:21:26 +0000 2020,en,UNCC reports first COVID-19 cluster involving 8 students at off-campus residences   https://t.co/R4docROs5w,NC,4017,48909
1312785896211701760,brianstelter,Sun Oct 04 16:05:22 +0000 2020,en,&gt;&gt; @JakeTapper: "I would like to know when the president last tested negative for Covid and first tested positive. We're three days into this and we still don't know that. We still do not know.",New York City,7494,787192
1340101845923082240,ProfEmilyOster,Sat Dec 19 01:09:12 +0000 2020,en,Updated guidance from Harvard Path to Zero on schools  https://t.co/hfKV1SYbkG,RI,280,109532
1359573923868798976,EricTopol,Wed Feb 10 18:44:17 +0000 2021,en,Today the CDC didn't just issue a report on better masking. They also published a compilation of the evidence. @JAMA_current  https://t.co/ztIcBKod2f @CDCMMWR https://t.co/YAsSWCiwVJ 😷😷😷 https://t.co/721SnqOjX6,CA,556,686677
1390686625827594240,ghn_news,Fri May 07 15:15:03 +0000 2021,en,It may become more common to receive 2 different #COVID19 vaccines for both practical and scientific reasons—mixing and matching can have the benefit of “giving the immune system 2 pictures of the virus.”   https://t.co/Xp30Ft1uW5,MD USA,2268,16655
1274873331196596224,nataliexdean,Mon Jun 22 01:14:22 +0000 2020,en,Did you know that there is no official source for case counts broken out by age AND state? CDC reports only national data. And good luck trying to assemble this dataset from individual states. States don’t use the same age cut points! https://t.co/7Juh5polMT https://t.co/FgI3L87KWP,Emory University,830,132117
1306200138894004224,devisridhar,Wed Sep 16 11:55:55 +0000 2020,en,We are not powerless in the face of this pandemic. This virus lives in a host &amp; needs to find another person to jump to during the infectious period. Going outside; ventilation; face coverings; handwashing &amp; distancing all help to stop transmission; supported by testing/tracing.,Miami,519,318826
1316022150440996864,ghn_news,Tue Oct 13 14:25:05 +0000 2020,en,French ICU workers report being exhausted; traumatized; and frightened by the sudden resurgence of #COVID19 as the country reported a record 20;000 new cases on Friday. https://t.co/vxKx41YXpw,MD USA,2268,16655
1316122500955340800,JenniferNuzzo,Tue Oct 13 21:03:51 +0000 2020,en,Really interesting take by @brycecovert on how differently we are treating schools versus day cares in response to #COVID19  https://t.co/LRuUefqsXa,MD,1464,49594
1382046131488755712,NACCHOalerts,Tue Apr 13 19:00:49 +0000 2021,en,Learn more about #environmentalhealth in early childcare settings during the #COVID19 pandemic from a local and state health department lens with NACCHO’s new webinar. Learn more &amp; register today! https://t.co/EIwVVvwKNL https://t.co/4LqJCaa9D4,DC,3522,28576
1382800913740402688,EricTopol,Thu Apr 15 21:00:03 +0000 2021,en,When 1 of 585 Americans have died from covid (0.17%);  I don't understand why we would hold up the use of a vaccine with &lt;1 per 300;000 (0.0003%) risk of a serious side-effect,CA,556,686677
1255635006195732480,meganranney,Wed Apr 29 23:08:08 +0000 2020,en,Yours truly is joining a massively impressive group on SATURDAY to talk about why we need to #GetMePPE (still)...&amp; all the reasons that this issue still matters.   --Join us-- https://t.co/UADkdcJuPp @getusppe @NealBaer @SenBlumenthal @joekennedy @opinion_joe @alysiareiner +more,Providence RI,3364,114185
1270011693188419584,DrLeanaWen,Mon Jun 08 15:15:57 +0000 2020,en,Dual studies in @nature today: if we didn't have aggressive social distancing measures like stay-at-home; the U.S. could have had 60 million MORE #covid19  infections.   Early action is key: we need better surveillance &amp; willingness to close down again https://t.co/mKwj6xzYzR,MD,5002,177524
1270862324145029120,drlucymcbride,Wed Jun 10 23:36:04 +0000 2020,en,Today we are talking about depression. Indeed many of us during the pandemic are feeling blue; down; and sad. Are we depressed; or are we simply reacting to a depressing situation? 1/14,Substack newsletter 👉,3590,28245
1282713840489238528,luckytran,Mon Jul 13 16:29:45 +0000 2020,en,This election is literally a matter of life or death https://t.co/5eCoARICCJ,New York City and Australia,3937,56156
1288876996622245888,ProfEmilyOster,Thu Jul 30 16:39:56 +0000 2020,en,If you want to yell at me in person please mark your calendars for this webinar next Tuesday at noon!  https://t.co/sCtn4kdX8E,RI,280,109532
1311658392398770176,ghn_news,Thu Oct 01 13:25:04 +0000 2020,en,New York City will fine people up to $1;000 for refusing to mask up in public as the test positivity rates rise above 3% for the first time in months. https://t.co/HfdgivPY83,MD USA,2268,16655
1319475749280251904,DrLeanaWen,Fri Oct 23 03:08:27 +0000 2020,en,Fact-checker @ddale8 @CNN did analysis of how many times @realDonaldTrump said #covid19 is going away between Feb &amp; now. 38 times. Every time; it was wrong. The tragedy is that every time; there were tangible actions Americans could take to protect ourselves. #Debate2020,MD,5002,177524
1328836473538244608,GovLarryHogan,Tue Nov 17 23:04:38 +0000 2020,en,It doesn’t matter how well Maryland has done over the past months if we fail to take this virus seriously now. Today I announced additional actions to slow the spread of #COVID19; save lives; and prevent the overwhelming of our healthcare system.  Details: https://t.co/N5G197YCnt https://t.co/pIHJ7HOJl0,MD,704,255955
1382483439023194112,HelenBranswell,Wed Apr 14 23:58:31 +0000 2021,en,.@CDCgov's vaccine advisers opted not to recommend resuming use of the J&amp;J vaccine; saying they didn't have enough information to make a decision. "They punted;" said @DrPaulOffit; who said the move sends the wrong message about the vaccine. https://t.co/odqZfsoE89,MA,2079,225275
1291137797747867648,DrLeanaWen,Wed Aug 05 22:23:33 +0000 2020,en,Good for Facebook to remove @realDonaldTrump's  statement that children are “almost immune from #covid19”.  This is not true. Children do become infected. Some become very ill. Tragically; some have died. Kids are also vectors for transmission to parents &amp; others around them.,MD,5002,177524
1282134930689003520,PeterHotez,Sun Jul 12 02:09:23 +0000 2020,en,My ⁦@BuzzFeed⁩ interview tonight: COVID-19 Deaths Are Rising In The US After Months In Decline https://t.co/x90iQzF5de,Houston TX,7216,334781
1289812619335880704,devisridhar,Sun Aug 02 06:37:46 +0000 2020,en,Headlines coming full-circle back to ‘shielding’ over 50s today. This has been tried before &amp; is impractical &amp; unethical. Also have under 50s given their informed consent to gamble with their health given possible long-term health problems? https://t.co/aHZzm2vHcd,Miami,519,318826
1375205613546975232,michaelmina_lab,Thu Mar 25 21:59:03 +0000 2021,en,Wondering what careers have been crucial for dealing with #COVID19 and thinking about getting into infectious disease research; policy; medicine??  Consider joining this course @MIT @ragoninstitute @harvardmed @brucedwalkermd  See student intro video 👇 https://t.co/yZKFZgDg2E,MA,998,226426
1398700520269811712,brianstelter,Sat May 29 17:59:25 +0000 2021,en,"A pandemic that has killed 3.5 million people globally — and perhaps far more — is beginning to be publicly memorialized..." https://t.co/61ddVeSRdq,New York City,7494,787192
1244300543385899008,tmprowell,Sun Mar 29 16:29:02 +0000 2020,en,NEW! Thoughtful; risk-responsive; science-based recs on #SocialDistancing measures &amp; eventual phased reopening of the US during #COVID19 #coronavirus #pandemic. Work of Dr. @ScottGottliebMD; @cmyeaton; @C_R_Watson &amp; al.   #epitwitter #publichealth   https://t.co/t6mfwpju7z https://t.co/pp0PxiTs47,USA,7589,60700
1273055952254783488,HelenBranswell,Wed Jun 17 00:52:45 +0000 2020,en,How long can Arizona sustain daily #Covid19 case increases in the 2;400 range?  The virus isn't gone; people. Acting like it is is asking for a whole lotta pain. https://t.co/pHItygUJme,MA,2079,225275
1316843604346720256,jeremyfaust,Thu Oct 15 20:49:15 +0000 2020,en,Safe Elections During COVID-19: The Role of Emergency Medicine https://t.co/ANWiBaGNhR,MA,2894,102053
1319447654565371904,KrutikaKuppalli,Fri Oct 23 01:16:49 +0000 2020,en,Stop blaming #Chiina for #COVID19!   Exactly- when you knew it was coming you did nothing!,Global Citizen ,745,33492
1344402229340549120,HelenBranswell,Wed Dec 30 21:57:23 +0000 2020,en,Covid strikes Gilligan's Island.  😰 https://t.co/Hp1WjVMIWC,MA,2079,225275
1380527812084264960,EricTopol,Fri Apr 09 14:27:34 +0000 2021,en,Just when it looked like Brazil was starting to turnaround; it had its worst day of fatalities yesterday (4;249) which;  per capita; is one of the highest seen worldwide throughout the pandemic https://t.co/z4m7x43GW7,CA,556,686677
1224836923191111680,laurahelmuth,Tue Feb 04 23:27:33 +0000 2020,en,Researchers and journals (and the media) are sharing coronavirus data as soon as they get it -- but not all of the info checks out. We're seeing the clash between urgency &amp; accuracy in real time. @CarolynYJohnson @ByLenaSun @LennyMBernstein @PostHealthSci https://t.co/UOkO2n26Zj,Washington DC,7507,52715
1250599652446973952,rwang0,Thu Apr 16 01:39:26 +0000 2020,en,MyPOV: by next week we will hit a dangerous point where #lockdowns will be seen as authoritarian an non democratic. There will be more Michigan type protests   Before we get there we need really good baseline testing and surveillance #covid19 #Coronavirus  https://t.co/7p3leHj1Pv,Silicon Valley | SF | FL 410+,103619,141983
1287356652900036608,Surgeon_General,Sun Jul 26 11:58:38 +0000 2020,en,(1/5) This #SundaySpotlight on #PublicHealth marks Nat'l #MinorityMentalHealth Awareness Month; and gives us all an opportunity to support the mental &amp; emotional well-being of racial and ethnic minorities - particularly now as we see #COVID19 impacting the #MentalHealth of many. https://t.co/EECvFGkwdn,DC,187,1127184
1289921345921277952,meganranney,Sun Aug 02 13:49:49 +0000 2020,en,25% of Americans think that conspiracy theories about #COVID19's origin are definitely or probably true.   Friends; we have some serious #scicomm work to do.  https://t.co/VWR8D7nemc @CaulfieldTim @chrissyfarr,Providence RI,3364,114185
1307082255278501888,tmprowell,Fri Sep 18 22:21:08 +0000 2020,en,.@myESMO Resilience Task Force surveys report high &amp; ⬆️ rates of onc professional distress (now 49%). Women &amp; &lt;40 esp affected. 86% said they need flex work hrs incl work from home; 79% asked for psych supports. Every employer of HCWs should read. #ESMO20  https://t.co/zCv2E3wT8D,USA,7589,60700
1270483854328057856,NACCHOalerts,Tue Jun 09 22:32:09 +0000 2020,en,5 Rules to Live By During a Pandemic https://t.co/lMtSgdFlP1,DC,3522,28576
1314202675093831680,NACCHOalerts,Thu Oct 08 13:55:09 +0000 2020,en,In the U.S.; states — not science — decide what counts as a coronavirus outbreak https://t.co/pYLOAFY1Yz,DC,3522,28576
1325509081398833152,EricTopol,Sun Nov 08 18:42:46 +0000 2020,en,That's right. But.... https://t.co/NfoupbJyGb by @stephaniemlee @dergano @BuzzFeedScience w/ @angie_rasmussen @ZekeEmanuel @AliHMokdad @RheaBoydMD,CA,556,686677
1340415266958807040,dremilyportermd,Sat Dec 19 21:54:38 +0000 2020,en,#MedTwitter colleagues; Say you’re on this flight. Man suffers cardiac arrest and wife admits he had symptoms of COVID but lied to travel. Do you 1) Start CPR; aerosolizing virus and potentially infecting entire plane or 2) Let him go without intervening?  https://t.co/wD3cYibZn8,Texas,383,90542
1228342256870023168,CarlosdelRio7,Fri Feb 14 15:36:30 +0000 2020,en,ART Medication Costs: A Significant Barrier to Ending the HIV Epidemic. Great summary and commentary by ⁦@Armstrws⁩ in ⁦@JWatch⁩ of paper in ⁦@JAMAInternalMed⁩ by ⁦@RWalensky⁩ et al.  $35B/year in ART costs for #ETE  https://t.co/sm9cbUddyX,GA,1569,56698
1283459075351687168,CDCDirector,Wed Jul 15 17:51:03 +0000 2020,en,Clinicians: Do you have questions about how to safely administer vaccines during the #COVID19 outbreak? Check out CDC’s latest guidance on vaccine planning during the COVID-19 pandemic: https://t.co/YNdh5Lra9S https://t.co/fhdv4vbMUx,GA,487,373675
1297281158842130432,ghn_news,Sat Aug 22 21:15:05 +0000 2020,en,Indigenous protesters in Brazil have vowed to continue blocking a key highway through the Amazon until authorities acknowledge their demands for help fighting #COVID19 and deforestation. https://t.co/06fvwi4UOJ,MD USA,2268,16655
1376285125516914688,ScottGottliebMD,Sun Mar 28 21:28:38 +0000 2021,en,My @WSJ Op Ed - "Covid Lessons From Bush’s Effort Against AIDS. Pressured to break drug patents in 2004; he came up with a better plan; an example for Biden." https://t.co/n8rVIN38ls,DC,1457,588757
1298752746976423936,ScottGottliebMD,Wed Aug 26 22:42:39 +0000 2020,en,Abbott gets EUA for their lateral flow Covid test. This significant entry could help democratize testing; making more tests more available to people in more austere settings that don't have all the trappings found in a medical office; including schools. https://t.co/QGOrBmY1pV,DC,1457,588757
1301583541411684352,KrutikaKuppalli,Thu Sep 03 18:11:13 +0000 2020,en,I am curious what the major college football conferences plan to do given the information about #myocarditis seen in #PennState football players on Cardiac MRI from #COVID19.  This is not a benign finding and could cause serious adverse events (i.e. death and long term damage).,Global Citizen ,745,33492
1309970021620293632,PeterHotez,Sat Sep 26 21:36:05 +0000 2020,en,Here is my full @BBCWorld interview on reframing our global response to #COVID19 following the important speech and remarks by UK 🇬🇧 PM @BorisJohnson at today’s #UNGA  https://t.co/Xgx76bDURx,Houston TX,7216,334781
1375886395525509120,PeterHotez,Sat Mar 27 19:04:14 +0000 2021,en,Possibly he had access to information that the rest of the scientific community has not seen? But I’m not at all convinced. And also why make this statement now when violence against our Asian-American brothers and sisters is escalating? I’m very worried.. https://t.co/6LF5iNNIBR,Houston TX,7216,334781
